employee_id,month,year,total_tasks_assigned,total_tasks_completed,avg_completion_percentage,on_time_completion_rate,total_hours_worked,expected_hours,avg_task_progress,productivity_score,performance_status
33,3,2025,18,11,64.31,52.06,144.9,176.0,66.74,68.9,Good
49,7,2024,9,8,99.52,100.0,162.9,176.0,100.0,97.7,Outstanding
32,7,2025,22,16,84.99,78.08,139.1,176.0,85.38,77.3,Excellent
49,3,2025,23,14,56.5,68.55,141.4,176.0,56.39,69.4,Good
35,7,2024,19,8,47.03,47.09,103.7,176.0,40.93,41.0,Needs Improvement
44,3,2025,10,4,49.01,44.02,123.7,176.0,48.24,51.7,Needs Improvement
38,10,2025,15,11,69.2,76.97,143.9,176.0,72.57,80.4,Excellent
26,2,2024,25,9,35.96,27.97,117.3,176.0,30.49,42.7,Needs Improvement
11,2,2025,15,5,35.09,28.5,119.7,176.0,30.27,34.8,Low Productivity
35,6,2025,24,7,42.89,47.07,105.6,176.0,44.99,48.2,Needs Improvement
8,9,2025,24,10,55.16,49.67,85.6,176.0,59.29,47.0,Needs Improvement
46,3,2025,25,17,62.68,77.51,125.3,176.0,72.75,70.9,Good
14,10,2024,22,10,48.13,46.87,131.4,176.0,46.76,57.5,Needs Improvement
10,3,2025,29,16,58.38,58.02,117.4,176.0,57.14,57.8,Needs Improvement
2,1,2025,22,6,32.59,34.02,93.9,176.0,36.74,36.5,Low Productivity
46,8,2024,14,12,90.81,99.46,152.8,176.0,93.67,87.9,Excellent
9,7,2025,6,5,85.75,89.27,168.8,176.0,84.46,89.8,Excellent
3,8,2024,13,6,48.27,57.04,129.5,176.0,48.12,53.8,Needs Improvement
21,11,2024,18,11,53.58,66.97,155.1,176.0,50.44,68.0,Good
26,3,2025,23,15,55.79,73.38,138.7,176.0,50.01,64.0,Good
8,2,2024,14,11,73.22,79.43,150.3,176.0,72.54,79.7,Excellent
48,1,2025,27,20,80.97,85.41,136.6,176.0,88.58,77.7,Excellent
2,9,2024,8,4,61.24,46.31,102.9,176.0,57.64,53.6,Needs Improvement
6,9,2024,10,5,54.5,42.7,123.6,176.0,47.32,57.0,Needs Improvement
28,12,2024,18,7,38.84,43.79,112.6,176.0,33.82,42.3,Needs Improvement
29,11,2024,8,5,62.78,66.62,140.3,176.0,65.43,65.6,Good
26,11,2024,19,10,52.02,51.49,127.3,176.0,54.17,57.0,Needs Improvement
25,10,2025,20,12,52.41,56.81,132.3,176.0,58.77,62.8,Good
12,10,2025,11,3,35.48,28.81,122.8,176.0,40.78,34.1,Low Productivity
5,7,2025,21,10,54.74,43.28,116.5,176.0,56.22,52.1,Needs Improvement
34,9,2025,23,10,39.08,44.47,128.4,176.0,42.33,51.5,Needs Improvement
48,2,2025,23,17,70.22,63.53,160.1,176.0,66.47,79.7,Excellent
37,2,2024,21,13,66.72,74.02,123.7,176.0,70.17,68.7,Good
15,8,2025,10,4,46.15,47.49,109.4,176.0,45.6,44.9,Needs Improvement
44,12,2025,15,6,50.2,56.88,105.7,176.0,54.45,52.5,Needs Improvement
36,9,2024,20,13,73.4,67.62,112.7,176.0,75.5,66.2,Good
15,8,2025,29,17,55.82,60.81,156.5,176.0,53.45,66.6,Good
43,1,2025,12,7,58.47,59.89,174.9,176.0,52.97,72.7,Good
48,4,2024,15,9,60.07,59.48,135.2,176.0,57.57,61.5,Good
23,7,2025,11,8,73.37,68.07,137.5,176.0,74.29,77.9,Excellent
6,4,2024,28,14,49.38,43.65,147.3,176.0,45.3,58.3,Needs Improvement
46,9,2025,26,9,45.39,34.77,119.6,176.0,44.62,46.7,Needs Improvement
50,9,2024,29,20,75.88,63.29,125.0,176.0,81.32,70.6,Good
44,3,2024,23,12,53.52,64.68,109.9,176.0,59.39,64.5,Good
43,4,2025,14,10,61.16,66.29,149.8,176.0,63.55,74.9,Good
45,10,2024,13,10,83.87,85.05,151.3,176.0,90.69,82.1,Excellent
21,1,2024,8,4,59.99,62.82,143.3,176.0,53.66,64.5,Good
23,12,2024,27,13,46.91,61.48,131.8,176.0,53.4,54.5,Needs Improvement
43,9,2025,19,4,29.06,30.36,81.6,176.0,22.26,35.6,Low Productivity
16,6,2025,17,6,35.09,38.46,100.3,176.0,35.14,42.1,Needs Improvement
47,12,2024,29,12,47.63,57.14,101.6,176.0,43.56,44.8,Needs Improvement
15,3,2025,6,3,65.07,53.91,134.3,176.0,68.76,56.7,Needs Improvement
25,8,2024,6,5,80.37,80.15,148.3,176.0,72.54,82.0,Excellent
36,3,2025,20,7,35.51,39.08,103.0,176.0,26.69,39.1,Low Productivity
11,5,2025,13,8,63.86,63.82,125.8,176.0,60.59,63.8,Good
15,6,2025,17,9,55.33,60.36,133.2,176.0,51.7,59.5,Needs Improvement
4,1,2025,7,2,44.67,40.79,108.9,176.0,41.81,49.2,Needs Improvement
21,11,2024,13,9,78.51,75.67,128.0,176.0,75.14,78.9,Excellent
13,6,2025,17,13,79.55,88.71,125.0,176.0,82.99,87.3,Excellent
22,2,2024,25,16,70.15,68.48,120.3,176.0,69.73,73.5,Good
19,6,2025,26,18,78.8,76.2,152.6,176.0,86.55,78.8,Excellent
34,4,2025,6,3,59.58,58.63,121.7,176.0,60.74,58.8,Needs Improvement
14,6,2024,12,6,52.38,49.9,151.5,176.0,56.79,62.0,Good
4,11,2024,13,10,71.73,87.06,153.5,176.0,74.63,76.8,Excellent
48,6,2025,20,7,36.45,40.58,99.4,176.0,31.96,43.6,Needs Improvement
46,12,2024,6,2,45.02,45.34,106.0,176.0,42.41,43.3,Needs Improvement
27,9,2024,10,2,13.12,18.15,67.3,176.0,18.09,28.9,Low Productivity
29,12,2025,26,15,63.48,58.02,122.4,176.0,54.6,63.7,Good
47,2,2025,12,7,62.86,67.51,161.4,176.0,65.29,70.0,Good
28,5,2025,9,5,59.27,57.18,152.2,176.0,58.38,62.9,Good
35,4,2024,13,7,53.28,52.23,151.4,176.0,49.56,61.5,Good
8,11,2025,5,2,46.82,40.53,127.0,176.0,45.49,48.3,Needs Improvement
16,3,2024,13,6,56.62,43.13,115.9,176.0,64.72,51.2,Needs Improvement
42,9,2025,14,8,59.93,59.22,131.0,176.0,51.31,57.3,Needs Improvement
36,8,2024,27,12,34.04,42.89,124.3,176.0,27.94,44.7,Needs Improvement
30,12,2024,8,2,43.48,49.95,109.7,176.0,33.79,43.3,Needs Improvement
18,9,2025,7,4,61.12,65.8,114.9,176.0,58.93,63.7,Good
2,5,2025,14,6,46.7,48.6,115.9,176.0,43.58,50.9,Needs Improvement
49,7,2025,19,12,70.46,82.52,113.8,176.0,71.26,73.9,Good
13,6,2024,15,12,86.19,84.86,157.5,176.0,83.79,85.1,Excellent
4,7,2025,18,9,59.31,54.9,107.2,176.0,61.57,56.0,Needs Improvement
26,9,2024,10,7,79.46,78.34,149.1,176.0,75.53,72.8,Good
25,8,2024,16,5,29.92,35.98,89.6,176.0,40.41,39.2,Low Productivity
30,5,2025,17,6,48.22,34.77,110.1,176.0,51.29,48.9,Needs Improvement
11,2,2025,21,8,50.84,39.31,117.5,176.0,53.42,49.9,Needs Improvement
7,11,2024,20,12,67.58,56.53,128.0,176.0,70.71,61.6,Good
31,3,2024,7,4,70.37,71.59,144.3,176.0,65.14,73.9,Good
44,8,2024,6,2,42.72,47.02,124.3,176.0,41.49,51.4,Needs Improvement
10,5,2025,15,13,93.53,75.05,145.8,176.0,92.51,79.7,Excellent
39,6,2025,13,10,80.43,82.6,133.9,176.0,78.07,83.2,Excellent
13,10,2024,7,3,53.74,55.6,113.2,176.0,52.0,53.2,Needs Improvement
31,12,2025,22,12,62.06,72.19,114.8,176.0,66.2,65.7,Good
7,6,2024,24,14,62.38,69.36,161.0,176.0,62.09,69.9,Good
49,11,2024,19,10,56.66,62.81,113.7,176.0,58.15,62.9,Good
42,10,2025,18,4,31.57,17.36,117.5,176.0,23.12,30.6,Low Productivity
42,3,2025,6,3,50.85,66.46,128.5,176.0,42.11,60.0,Needs Improvement
36,1,2025,21,5,18.88,22.45,93.9,176.0,14.16,30.5,Low Productivity
20,5,2025,26,23,85.72,84.74,155.1,176.0,93.91,85.8,Excellent
4,1,2025,12,8,82.36,53.9,141.9,176.0,92.41,75.8,Excellent
7,11,2024,14,6,52.57,59.91,93.2,176.0,57.48,51.1,Needs Improvement
1,11,2025,22,19,91.26,85.36,148.9,176.0,89.29,89.0,Excellent
44,5,2025,29,26,97.14,90.52,153.3,176.0,99.28,91.5,Outstanding
45,7,2024,23,10,40.52,48.33,111.7,176.0,46.84,46.9,Needs Improvement
42,5,2025,12,8,63.37,88.46,107.0,176.0,72.64,76.6,Excellent
47,10,2025,12,9,78.32,76.83,137.9,176.0,72.57,74.9,Good
13,3,2025,7,3,58.6,53.99,147.5,176.0,59.63,62.5,Good
22,5,2025,7,2,29.81,38.55,112.9,176.0,28.2,31.7,Low Productivity
21,12,2025,16,9,52.65,57.26,111.8,176.0,55.58,59.3,Needs Improvement
22,9,2024,26,16,58.09,55.97,143.5,176.0,58.36,67.5,Good
28,5,2025,21,15,66.97,55.36,121.7,176.0,61.97,66.1,Good
9,3,2024,8,3,40.58,54.33,118.9,176.0,42.55,51.1,Needs Improvement
26,4,2025,21,10,41.86,49.57,122.3,176.0,38.38,56.5,Needs Improvement
9,6,2024,18,5,30.29,33.92,98.1,176.0,30.11,39.2,Low Productivity
15,4,2025,23,15,65.84,64.68,150.5,176.0,65.9,63.8,Good
10,7,2024,13,10,86.31,88.58,157.8,176.0,94.75,84.8,Excellent
24,10,2024,25,17,65.02,65.24,124.3,176.0,66.63,67.0,Good
42,6,2025,16,5,33.27,33.29,101.2,176.0,32.82,38.6,Low Productivity
8,10,2024,9,3,42.95,44.0,101.7,176.0,46.57,46.0,Needs Improvement
24,9,2025,15,8,55.86,62.91,114.5,176.0,51.43,57.2,Needs Improvement
16,10,2024,24,19,82.12,84.61,153.3,176.0,82.62,81.0,Excellent
49,6,2025,7,6,97.27,89.04,155.0,176.0,100.0,87.9,Excellent
26,1,2025,25,9,44.12,44.78,127.4,176.0,47.06,45.5,Needs Improvement
27,10,2025,19,12,69.79,64.14,110.0,176.0,67.14,68.5,Good
37,6,2024,18,13,74.86,66.87,142.8,176.0,76.68,70.5,Good
4,5,2025,15,4,27.18,34.92,116.9,176.0,30.58,35.7,Low Productivity
50,2,2025,24,9,45.52,42.82,114.5,176.0,40.99,42.9,Needs Improvement
24,6,2025,12,10,81.36,75.27,127.4,176.0,78.34,80.4,Excellent
19,12,2024,8,2,25.2,22.53,85.6,176.0,23.58,32.6,Low Productivity
36,7,2025,16,5,29.93,40.2,121.0,176.0,41.58,45.3,Needs Improvement
39,7,2024,12,10,86.42,93.94,144.7,176.0,82.68,87.8,Excellent
10,1,2024,10,6,60.71,65.74,118.1,176.0,62.34,63.6,Good
25,9,2024,19,7,36.57,52.5,105.1,176.0,34.81,45.7,Needs Improvement
18,2,2025,16,7,43.97,56.01,114.6,176.0,39.28,51.4,Needs Improvement
19,6,2025,20,13,67.65,66.61,151.8,176.0,71.14,72.1,Good
36,7,2025,20,15,77.9,73.89,115.5,176.0,70.85,77.6,Excellent
10,10,2024,25,20,78.43,75.71,153.6,176.0,85.64,83.5,Excellent
33,2,2024,24,8,46.77,31.64,130.2,176.0,41.57,43.9,Needs Improvement
50,5,2025,24,14,60.79,46.34,141.5,176.0,57.46,58.9,Needs Improvement
5,10,2025,8,3,44.62,34.3,150.1,176.0,47.48,46.5,Needs Improvement
47,6,2025,15,5,34.7,43.35,103.6,176.0,38.47,37.7,Low Productivity
49,10,2025,17,9,57.05,68.64,138.5,176.0,58.22,65.7,Good
35,10,2024,13,8,67.05,66.29,131.4,176.0,64.38,68.0,Good
44,7,2024,8,3,43.66,38.06,107.2,176.0,35.7,45.7,Needs Improvement
34,3,2024,16,6,49.03,14.7,80.2,176.0,48.58,44.6,Needs Improvement
33,4,2024,13,6,43.12,65.26,114.3,176.0,38.87,60.8,Good
21,9,2024,17,14,81.68,72.88,162.8,176.0,93.74,82.4,Excellent
17,8,2024,20,11,61.54,46.19,100.6,176.0,62.2,56.2,Needs Improvement
22,6,2025,10,3,35.14,37.24,143.2,176.0,28.69,43.1,Needs Improvement
48,3,2024,14,11,72.12,79.51,150.0,176.0,70.46,81.2,Excellent
37,11,2025,17,9,51.96,54.63,107.1,176.0,55.75,56.0,Needs Improvement
15,9,2024,11,6,64.26,52.2,130.7,176.0,70.07,58.8,Needs Improvement
35,3,2025,23,13,55.08,62.77,137.9,176.0,53.54,63.9,Good
28,9,2024,28,11,37.59,35.2,104.2,176.0,37.0,45.1,Needs Improvement
7,9,2024,23,8,39.99,33.91,100.9,176.0,42.82,47.4,Needs Improvement
32,1,2025,21,5,23.19,23.85,130.5,176.0,18.51,30.0,Low Productivity
11,3,2025,17,4,22.26,19.04,94.5,176.0,23.99,25.1,Low Productivity
10,8,2025,17,12,68.45,61.68,135.2,176.0,69.88,69.3,Good
9,3,2024,25,12,47.28,40.61,139.9,176.0,49.95,53.7,Needs Improvement
14,1,2025,6,1,15.11,12.09,95.7,176.0,14.92,29.3,Low Productivity
13,8,2025,14,12,89.06,94.0,163.7,176.0,81.24,95.2,Outstanding
25,2,2024,26,22,91.0,88.87,141.5,176.0,92.14,80.3,Excellent
2,12,2025,17,9,61.58,51.51,112.5,176.0,57.2,55.5,Needs Improvement
35,10,2025,13,10,88.16,80.16,151.2,176.0,96.79,79.0,Excellent
7,8,2025,5,4,81.47,90.12,129.9,176.0,90.24,77.9,Excellent
21,1,2024,18,11,71.97,67.79,137.0,176.0,66.24,70.9,Good
18,4,2024,20,7,49.61,50.61,96.7,176.0,45.33,47.3,Needs Improvement
3,8,2025,24,13,58.55,53.02,132.1,176.0,47.01,65.1,Good
42,12,2024,19,9,46.37,42.0,139.6,176.0,50.04,49.4,Needs Improvement
39,6,2025,5,2,50.76,52.18,85.5,176.0,47.9,48.3,Needs Improvement
41,2,2024,21,14,63.08,68.93,129.1,176.0,64.43,67.1,Good
49,8,2024,28,21,71.53,69.54,111.4,176.0,68.84,75.7,Excellent
11,6,2025,17,10,52.85,67.18,126.2,176.0,44.84,61.2,Good
39,9,2025,19,6,36.32,27.04,111.2,176.0,37.37,38.7,Low Productivity
24,6,2024,20,7,27.74,44.83,106.4,176.0,34.18,38.4,Low Productivity
46,2,2025,20,18,95.31,94.23,120.2,176.0,95.17,92.2,Outstanding
19,9,2024,6,1,36.39,25.53,115.4,176.0,31.25,41.9,Needs Improvement
4,2,2025,21,12,69.2,47.06,106.5,176.0,68.45,56.8,Needs Improvement
26,6,2025,15,7,43.52,42.47,132.4,176.0,46.09,49.4,Needs Improvement
38,6,2024,12,7,56.68,78.14,121.6,176.0,55.67,68.6,Good
42,12,2025,24,18,72.54,89.72,127.5,176.0,67.05,75.5,Excellent
32,4,2024,7,4,74.31,90.66,136.1,176.0,84.41,80.9,Excellent
39,9,2024,16,12,85.99,83.18,160.0,176.0,78.43,85.5,Excellent
45,11,2025,24,16,72.15,60.1,164.4,176.0,83.52,76.0,Excellent
46,5,2025,20,13,67.93,76.0,126.1,176.0,67.46,66.5,Good
36,6,2024,18,13,84.47,70.55,118.6,176.0,88.96,69.3,Good
40,9,2024,20,16,79.74,76.68,150.9,176.0,80.82,82.1,Excellent
37,9,2024,25,15,56.53,63.1,108.2,176.0,52.14,65.6,Good
33,5,2024,21,17,76.1,97.22,156.8,176.0,82.74,83.3,Excellent
36,11,2025,15,11,81.79,78.79,150.4,176.0,84.87,82.4,Excellent
3,12,2025,21,8,37.48,38.52,131.0,176.0,37.0,43.5,Needs Improvement
9,2,2025,23,9,45.3,28.92,128.7,176.0,48.94,48.5,Needs Improvement
8,2,2025,26,18,68.34,71.46,138.6,176.0,67.66,69.3,Good
33,7,2024,5,4,88.91,91.09,149.1,176.0,77.91,88.3,Excellent
6,12,2024,16,7,45.7,46.92,104.8,176.0,37.15,52.8,Needs Improvement
41,8,2025,19,11,60.45,61.16,115.4,176.0,60.34,57.9,Needs Improvement
39,1,2025,22,15,70.51,72.65,136.1,176.0,68.92,74.3,Good
4,6,2025,27,6,16.04,16.14,83.5,176.0,15.59,24.2,Low Productivity
13,8,2025,18,12,67.9,50.37,130.9,176.0,66.19,67.6,Good
49,12,2025,5,2,47.87,44.24,109.0,176.0,42.27,49.9,Needs Improvement
2,7,2024,17,10,56.98,60.12,138.4,176.0,50.07,62.6,Good
5,4,2024,19,5,38.44,33.45,102.8,176.0,34.21,37.6,Low Productivity
44,8,2025,11,4,43.23,62.38,129.5,176.0,47.0,48.6,Needs Improvement
27,1,2024,19,12,62.39,75.89,127.9,176.0,58.3,71.5,Good
32,3,2025,24,13,53.89,40.72,108.2,176.0,59.1,59.0,Needs Improvement
21,6,2024,14,6,55.13,68.44,126.9,176.0,49.95,57.8,Needs Improvement
8,1,2025,18,10,55.0,64.44,125.4,176.0,60.93,61.9,Good
38,5,2024,10,7,72.0,68.4,132.4,176.0,69.43,75.9,Excellent
8,3,2025,18,11,66.69,74.09,123.5,176.0,65.15,62.3,Good
50,1,2024,28,10,41.35,18.16,110.7,176.0,39.86,40.4,Needs Improvement
3,5,2025,29,9,31.42,29.88,103.3,176.0,34.33,42.5,Needs Improvement
44,7,2024,26,19,80.66,78.04,148.9,176.0,81.92,77.4,Excellent
3,3,2024,16,10,64.82,64.58,142.3,176.0,65.51,66.1,Good
22,7,2025,15,10,59.6,80.31,129.0,176.0,59.19,74.5,Good
6,5,2024,29,15,58.35,61.68,151.8,176.0,55.5,59.3,Needs Improvement
2,11,2025,24,17,69.67,78.19,129.6,176.0,75.15,76.3,Excellent
23,2,2025,26,18,68.63,67.29,135.9,176.0,69.06,71.4,Good
44,8,2024,28,14,51.78,57.92,95.9,176.0,54.65,56.7,Needs Improvement
2,8,2024,29,21,73.04,70.91,139.0,176.0,74.04,74.2,Good
38,6,2024,23,8,40.47,42.86,106.3,176.0,38.36,48.3,Needs Improvement
17,9,2025,6,4,73.18,72.86,142.2,176.0,85.15,75.4,Excellent
35,3,2025,26,21,79.52,84.75,160.6,176.0,85.67,79.8,Excellent
34,9,2024,24,15,69.98,52.21,156.3,176.0,67.28,62.5,Good
23,3,2025,5,2,48.9,57.06,135.6,176.0,59.16,53.3,Needs Improvement
30,10,2025,12,10,83.44,85.16,149.4,176.0,88.07,88.0,Excellent
8,2,2025,29,15,52.36,41.02,124.5,176.0,46.9,50.8,Needs Improvement
22,3,2025,18,6,36.99,27.27,130.8,176.0,41.4,41.3,Needs Improvement
44,12,2025,13,9,68.56,74.03,126.2,176.0,70.64,73.6,Good
36,7,2024,6,4,86.7,71.13,154.5,176.0,87.53,77.8,Excellent
5,7,2025,29,13,55.08,51.89,103.6,176.0,60.15,52.4,Needs Improvement
13,2,2024,27,14,56.13,53.3,141.6,176.0,57.83,62.9,Good
29,4,2025,9,5,56.15,64.63,123.7,176.0,46.1,61.6,Good
31,3,2025,27,19,71.68,69.3,124.1,176.0,64.91,73.6,Good
47,11,2024,29,24,90.18,91.45,138.7,176.0,85.9,85.5,Excellent
16,9,2024,12,5,49.35,47.16,110.2,176.0,59.33,51.5,Needs Improvement
42,5,2024,20,9,50.29,47.02,133.6,176.0,53.55,54.5,Needs Improvement
30,1,2025,26,10,47.88,32.65,132.9,176.0,50.59,50.4,Needs Improvement
16,12,2024,20,18,97.71,92.6,147.6,176.0,98.25,93.0,Outstanding
12,12,2024,17,11,62.57,73.26,120.8,176.0,57.97,66.2,Good
17,1,2024,24,12,56.16,46.22,151.8,176.0,48.89,59.6,Needs Improvement
16,2,2024,19,9,53.9,48.04,130.8,176.0,58.88,51.6,Needs Improvement
12,6,2025,5,1,40.89,35.08,100.0,176.0,49.2,43.3,Needs Improvement
8,1,2025,26,23,91.63,100.0,156.3,176.0,95.02,92.0,Outstanding
20,9,2025,7,4,56.24,60.28,120.0,176.0,53.79,60.6,Good
3,10,2024,10,4,41.05,47.79,98.4,176.0,39.0,47.7,Needs Improvement
16,8,2025,26,21,91.13,77.8,140.7,176.0,94.59,80.4,Excellent
30,12,2024,18,9,43.49,57.26,99.6,176.0,42.91,49.7,Needs Improvement
45,5,2024,8,5,74.87,66.46,126.0,176.0,74.08,72.4,Good
23,3,2024,22,9,41.11,40.91,107.3,176.0,38.42,50.8,Needs Improvement
28,6,2025,19,9,58.4,51.57,113.6,176.0,55.08,56.6,Needs Improvement
40,5,2024,13,7,57.67,48.71,139.7,176.0,57.07,59.8,Needs Improvement
5,12,2024,22,12,62.21,69.49,132.1,176.0,54.29,61.3,Good
20,6,2024,7,3,46.02,51.13,105.4,176.0,49.11,44.0,Needs Improvement
40,11,2025,14,11,77.57,80.99,149.6,176.0,68.24,76.3,Excellent
44,8,2025,21,12,62.15,60.66,148.8,176.0,67.48,67.6,Good
1,3,2025,11,6,57.31,50.97,114.0,176.0,54.67,52.1,Needs Improvement
30,7,2025,19,10,59.41,44.38,105.2,176.0,58.81,56.6,Needs Improvement
21,5,2024,5,4,83.76,76.0,130.2,176.0,86.55,76.3,Excellent
20,1,2024,29,20,72.44,80.16,142.5,176.0,71.0,76.0,Excellent
6,11,2024,15,6,35.47,37.5,134.8,176.0,31.78,44.8,Needs Improvement
22,7,2024,21,14,64.95,80.0,149.8,176.0,66.38,71.8,Good
18,5,2025,9,4,46.14,45.55,135.9,176.0,57.13,47.9,Needs Improvement
8,1,2024,11,9,90.47,82.61,118.7,176.0,94.4,78.4,Excellent
39,11,2024,23,13,53.41,52.79,114.4,176.0,49.62,54.2,Needs Improvement
32,11,2024,29,20,74.88,74.0,120.9,176.0,73.12,79.1,Excellent
33,11,2024,28,16,61.72,45.69,135.3,176.0,59.34,63.6,Good
16,1,2024,19,6,32.89,25.98,102.7,176.0,27.73,36.5,Low Productivity
12,9,2025,7,3,50.47,46.77,75.3,176.0,53.47,46.9,Needs Improvement
38,8,2024,19,11,56.76,69.66,141.9,176.0,55.13,65.2,Good
34,2,2025,9,6,66.39,75.08,155.8,176.0,67.98,75.6,Excellent
14,2,2025,27,22,85.5,85.02,177.0,176.0,72.42,86.0,Excellent
36,4,2024,16,6,36.1,43.95,114.7,176.0,39.55,43.6,Needs Improvement
33,3,2025,24,11,44.91,56.98,128.2,176.0,41.95,56.3,Needs Improvement
23,1,2024,9,8,99.67,98.68,141.5,176.0,94.64,92.0,Outstanding
50,9,2024,7,1,37.07,18.6,76.9,176.0,30.38,22.8,Low Productivity
45,5,2025,13,8,59.7,63.2,148.0,176.0,55.11,64.4,Good
2,7,2024,13,4,45.87,28.9,116.7,176.0,43.73,46.5,Needs Improvement
41,9,2025,11,3,34.99,18.82,127.0,176.0,39.43,33.6,Low Productivity
21,12,2025,6,4,83.59,82.28,140.8,176.0,81.37,77.8,Excellent
2,1,2025,27,16,66.83,66.17,165.2,176.0,71.74,68.5,Good
27,11,2024,27,19,77.86,75.47,142.9,176.0,79.32,71.3,Good
9,1,2024,25,10,43.44,45.78,102.1,176.0,52.53,50.9,Needs Improvement
1,12,2024,20,16,80.45,90.52,140.5,176.0,77.95,83.5,Excellent
11,4,2025,13,9,77.04,65.14,114.3,176.0,79.11,64.9,Good
3,11,2025,17,10,63.98,58.75,115.4,176.0,70.22,61.9,Good
23,10,2025,23,9,37.49,29.38,105.9,176.0,40.65,40.6,Needs Improvement
26,5,2025,24,19,88.52,85.07,168.4,176.0,87.67,85.9,Excellent
4,1,2025,21,7,38.03,45.58,107.6,176.0,35.6,43.2,Needs Improvement
18,2,2025,10,6,63.76,63.15,150.3,176.0,54.04,68.9,Good
6,6,2024,8,2,27.12,37.23,103.7,176.0,25.92,38.4,Low Productivity
35,5,2024,5,4,99.51,83.56,136.4,176.0,94.9,88.8,Excellent
22,3,2025,22,12,56.11,63.73,135.0,176.0,53.4,58.5,Needs Improvement
43,1,2024,23,7,37.01,15.38,93.9,176.0,37.27,33.7,Low Productivity
15,6,2025,13,4,33.57,43.87,99.4,176.0,25.76,40.6,Needs Improvement
22,7,2024,17,13,83.84,71.53,174.7,176.0,78.88,80.8,Excellent
37,5,2024,12,6,62.14,53.93,131.1,176.0,64.07,64.3,Good
42,7,2025,27,9,40.44,46.69,96.1,176.0,34.12,42.8,Needs Improvement
12,10,2025,17,5,38.09,24.56,118.1,176.0,37.86,40.6,Needs Improvement
47,11,2024,19,6,32.78,47.84,92.9,176.0,25.77,39.6,Low Productivity
49,3,2025,15,7,45.7,65.85,92.9,176.0,48.33,52.4,Needs Improvement
42,11,2024,16,3,36.88,30.29,116.2,176.0,40.17,37.9,Low Productivity
38,3,2025,18,10,59.66,60.0,132.3,176.0,65.83,58.8,Needs Improvement
18,4,2024,8,3,38.81,37.87,108.5,176.0,45.04,45.6,Needs Improvement
45,6,2024,5,4,82.55,85.7,119.9,176.0,83.93,76.3,Excellent
35,2,2024,28,15,57.4,62.42,120.4,176.0,48.59,63.2,Good
30,6,2024,8,2,42.01,17.94,110.1,176.0,42.02,36.5,Low Productivity
24,11,2025,23,21,97.2,92.22,138.1,176.0,99.49,97.4,Outstanding
42,4,2024,13,7,51.19,53.06,126.8,176.0,51.8,61.1,Good
30,5,2024,14,4,28.44,25.9,128.6,176.0,36.75,40.9,Needs Improvement
14,8,2024,8,6,81.61,75.87,148.6,176.0,88.09,81.2,Excellent
6,4,2025,24,21,94.0,78.52,159.9,176.0,94.13,90.7,Outstanding
3,4,2025,13,8,54.15,74.15,122.8,176.0,57.88,67.2,Good
16,3,2024,17,6,37.92,30.76,92.6,176.0,30.59,32.4,Low Productivity
7,9,2024,16,14,92.33,87.52,142.5,176.0,93.28,85.0,Excellent
14,11,2024,15,6,45.09,38.17,128.4,176.0,38.77,44.6,Needs Improvement
9,6,2025,16,9,56.54,52.56,124.1,176.0,55.65,56.1,Needs Improvement
15,3,2025,22,10,51.0,49.09,113.6,176.0,47.61,50.6,Needs Improvement
21,5,2025,16,8,49.6,51.18,115.4,176.0,46.34,56.2,Needs Improvement
35,8,2025,20,14,78.51,78.63,120.0,176.0,74.45,78.3,Excellent
2,3,2025,9,7,87.04,99.91,170.4,176.0,85.04,94.1,Outstanding
27,9,2024,24,21,91.3,82.28,149.7,176.0,88.44,91.4,Outstanding
2,12,2025,29,19,66.05,68.47,124.7,176.0,69.21,64.4,Good
35,6,2025,16,7,51.22,50.31,119.6,176.0,49.9,51.7,Needs Improvement
18,5,2024,25,19,71.69,67.81,133.8,176.0,71.46,72.7,Good
14,4,2024,29,13,52.45,53.19,123.1,176.0,53.9,52.6,Needs Improvement
20,1,2025,15,7,56.67,50.21,111.6,176.0,58.1,51.5,Needs Improvement
18,3,2024,13,4,32.24,46.38,108.9,176.0,26.9,43.4,Needs Improvement
10,1,2025,22,15,70.95,78.93,136.0,176.0,69.62,72.1,Good
25,6,2024,29,23,77.31,81.61,173.1,176.0,78.5,86.5,Excellent
2,8,2025,7,4,61.98,66.05,162.9,176.0,57.58,67.5,Good
25,5,2025,24,10,45.43,58.3,127.4,176.0,40.46,56.3,Needs Improvement
33,4,2024,21,7,35.91,30.26,106.6,176.0,30.04,39.7,Low Productivity
36,4,2024,18,12,68.32,72.13,148.1,176.0,69.33,73.7,Good
31,3,2025,5,2,40.28,46.01,128.8,176.0,38.81,51.2,Needs Improvement
14,12,2025,21,14,72.17,79.44,128.9,176.0,71.41,73.2,Good
1,5,2024,29,22,76.39,88.37,117.8,176.0,67.48,77.9,Excellent
46,2,2024,12,6,49.1,57.19,93.7,176.0,49.45,52.5,Needs Improvement
16,11,2024,9,6,82.81,72.21,139.4,176.0,83.41,78.1,Excellent
46,6,2025,9,8,85.17,88.8,144.5,176.0,86.49,88.8,Excellent
3,1,2024,13,9,77.8,65.15,131.8,176.0,85.01,71.7,Good
35,1,2025,7,5,74.66,84.15,133.7,176.0,70.86,84.1,Excellent
41,7,2025,23,15,62.07,62.8,122.7,176.0,64.51,65.2,Good
